t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total solute surface 21
141925.78827986182,-222187459225.33603,-181319802.49980327,-56773542.51736565,-165992.1204908363,-212143770241.8511,-322850434.3434798,-272876535334.2925,-4112888113.1946883,-953.4139955192413,-0.05751464207697478,-16222014990473.426,19495412516602.93,6.6365902969080184e+16,1.3387081915610358e+17,2041.9182539744452,302812252384070.3,6102582008523.805,3291163505243.3115,49795828937.193596,299781128485073.75,8428711621143.538,360636279319193.0,30028120437978.957,149165311.8599923,29177.657737059555,2.1207108349555478e+17,840370923796542.2
170410.94593583417,-243905488917.01608,-545770712.032662,-145501688.43615925,-269567.4148073923,-233215416777.5118,-956778060.2602944,-305551178936.98627,-8871788380.189632,-1584.4315790019998,-0.1278825539501515,-16273729907628.797,19495411957240.934,6.6365904603286424e+16,1.352402684702145e+17,3952.2678010602913,323536218099007.9,10851982085897.34,5256090967244.091,78078250464.54022,320511875773303.4,15086136923389.84,390584987421813.1,45394143611235.65,250414317.3266887,67465.82851125376,2.3963053329966394e+17,1516912467762056.2
204593.135123001,-261863273726.70117,-1343249078.2205288,-310565739.6792754,-406979.9967519959,-251236996630.18903,-2383343269.7871428,-334714220746.3992,-16116034407.895569,-2409.9941065347593,-0.24457169948241206,-16315235554212.982,19495411509269.42,6.636590591174386e+16,1.3642296358638998e+17,6663.408802525086,340433937635978.25,17202620846863.018,7635742568432.917,112023946185.04572,337955798802209.25,24246012788816.16,416648370075832.1,63037600271257.3,383851243.07178897,133333.97525918504,2.6754578106304304e+17,2432014369646734.0
245611.7621476012,-261863273726.70117,-1343249078.2205288,-310565739.6792754,-406979.9967519959,-251236996630.18903,-2383343269.7871428,-334714220746.3992,-16116034407.895569,-2409.9941065347593,-0.24457169948241206,-16315235554212.982,19495411509269.42,6.636590591174386e+16,1.3642296358638998e+17,6663.408802525086,340433937635978.25,17202620846863.018,7635742568432.917,112023946185.04572,337955798802209.25,24246012788816.16,416648370075832.1,63037600271257.3,383851243.07178897,133333.97525918504,2.6754578106304304e+17,2432014369646734.0
294834.11457712145,-261863273726.70117,-1343249078.2205288,-310565739.6792754,-406979.9967519959,-251236996630.18903,-2383343269.7871428,-334714220746.3992,-16116034407.895569,-2409.9941065347593,-0.24457169948241206,-16315235554212.982,19495411509269.42,6.636590591174386e+16,1.3642296358638998e+17,6663.408802525086,340433937635978.25,17202620846863.018,7635742568432.917,112023946185.04572,337955798802209.25,24246012788816.16,416648370075832.1,63037600271257.3,383851243.07178897,133333.97525918504,2.6754578106304304e+17,2432014369646734.0
353900.9374925457,-261863273726.70117,-1343249078.2205288,-310565739.6792754,-406979.9967519959,-251236996630.18903,-2383343269.7871428,-334714220746.3992,-16116034407.895569,-2409.9941065347593,-0.24457169948241206,-16315235554212.982,19495411509269.42,6.636590591174386e+16,1.3642296358638998e+17,6663.408802525086,340433937635978.25,17202620846863.018,7635742568432.917,112023946185.04572,337955798802209.25,24246012788816.16,416648370075832.1,63037600271257.3,383851243.07178897,133333.97525918504,2.6754578106304304e+17,2432014369646734.0
424781.1249910548,-261863273726.70117,-1343249078.2205288,-310565739.6792754,-406979.9967519959,-251236996630.18903,-2383343269.7871428,-334714220746.3992,-16116034407.895569,-2409.9941065347593,-0.24457169948241206,-16315235554212.982,19495411509269.42,6.636590591174386e+16,1.3642296358638998e+17,6663.408802525086,340433937635978.25,17202620846863.018,7635742568432.917,112023946185.04572,337955798802209.25,24246012788816.16,416648370075832.1,63037600271257.3,383851243.07178897,133333.97525918504,2.6754578106304304e+17,2432014369646734.0
509837.3499892658,-261863273726.70117,-1343249078.2205288,-310565739.6792754,-406979.9967519959,-251236996630.18903,-2383343269.7871428,-334714220746.3992,-16116034407.895569,-2409.9941065347593,-0.24457169948241206,-16315235554212.982,19495411509269.42,6.636590591174386e+16,1.3642296358638998e+17,6663.408802525086,340433937635978.25,17202620846863.018,7635742568432.917,112023946185.04572,337955798802209.25,24246012788816.16,416648370075832.1,63037600271257.3,383851243.07178897,133333.97525918504,2.6754578106304304e+17,2432014369646734.0
611904.819987119,-261863273726.70117,-1343249078.2205288,-310565739.6792754,-406979.9967519959,-251236996630.18903,-2383343269.7871428,-334714220746.3992,-16116034407.895569,-2409.9941065347593,-0.24457169948241206,-16315235554212.982,19495411509269.42,6.636590591174386e+16,1.3642296358638998e+17,6663.408802525086,340433937635978.25,17202620846863.018,7635742568432.917,112023946185.04572,337955798802209.25,24246012788816.16,416648370075832.1,63037600271257.3,383851243.07178897,133333.97525918504,2.6754578106304304e+17,2432014369646734.0
691200.0,-261863273726.70117,-1343249078.2205288,-310565739.6792754,-406979.9967519959,-251236996630.18903,-2383343269.7871428,-334714220746.3992,-16116034407.895569,-2409.9941065347593,-0.24457169948241206,-16315235554212.982,19495411509269.42,6.636590591174386e+16,1.3642296358638998e+17,6663.408802525086,340433937635978.25,17202620846863.018,7635742568432.917,112023946185.04572,337955798802209.25,24246012788816.16,416648370075832.1,63037600271257.3,383851243.07178897,133333.97525918504,2.6754578106304304e+17,2432014369646734.0
